コード,銘柄名,市場・商品区分
9468,ＫＡＤＯＫＡＷＡ,市場第一部（内国株）
9470,学研ホールディングス,市場第一部（内国株）
9474,ゼンリン,市場第一部（内国株）
9475,昭文社ホールディングス,市場第一部（内国株）
9476,中央経済社ホールディングス,JASDAQ(スタンダード・内国株）
9478,ＳＥホールディングス・アンド・インキュベーションズ,JASDAQ(スタンダード・内国株）
9479,インプレスホールディングス,市場第一部（内国株）
9501,東京電力ホールディングス,市場第一部（内国株）
9502,中部電力,市場第一部（内国株）
9503,関西電力,市場第一部（内国株）
9504,中国電力,市場第一部（内国株）
9505,北陸電力,市場第一部（内国株）
9506,東北電力,市場第一部（内国株）
9507,四国電力,市場第一部（内国株）
9508,九州電力,市場第一部（内国株）
9509,北海道電力,市場第一部（内国株）
9511,沖縄電力,市場第一部（内国株）
9513,電源開発,市場第一部（内国株）
9514,エフオン,市場第一部（内国株）
9517,イーレックス,市場第一部（内国株）
9519,レノバ,市場第一部（内国株）
9531,東京瓦斯,市場第一部（内国株）
9532,大阪瓦斯,市場第一部（内国株）
9533,東邦瓦斯,市場第一部（内国株）
9534,北海道瓦斯,市場第一部（内国株）
9535,広島ガス,市場第一部（内国株）
9536,西部瓦斯,市場第一部（内国株）
9537,北陸瓦斯,市場第二部（内国株）
9539,京葉瓦斯,市場第二部（内国株）
9543,静岡ガス,市場第一部（内国株）
9551,メタウォーター,市場第一部（内国株）
9600,アイネット,市場第一部（内国株）
9601,松竹,市場第一部（内国株）
9602,東宝,市場第一部（内国株）
9603,エイチ・アイ・エス,市場第一部（内国株）
9605,東映,市場第一部（内国株）
9610,ウィルソン・ラーニング　ワールドワイド,JASDAQ(スタンダード・内国株）
9612,ラックランド,市場第一部（内国株）
9613,エヌ・ティ・ティ・データ,市場第一部（内国株）
9616,共立メンテナンス,市場第一部（内国株）
9619,イチネンホールディングス,市場第一部（内国株）
9621,建設技術研究所,市場第一部（内国株）
9622,スペース,市場第一部（内国株）
9624,長大,市場第一部（内国株）
9625,セレスポ,JASDAQ(スタンダード・内国株）
9627,アインホールディングス,市場第一部（内国株）
9628,燦ホールディングス,市場第一部（内国株）
9629,ピー・シー・エー,市場第一部（内国株）
9631,東急レクリエーション,市場第二部（内国株）
9632,スバル興業,市場第一部（内国株）
9633,東京テアトル,市場第一部（内国株）
9635,武蔵野興業,市場第二部（内国株）
9636,きんえい,市場第二部（内国株）
9637,オーエス,市場第二部（内国株）
9639,三協フロンテア,JASDAQ(スタンダード・内国株）
9640,セゾン情報システムズ,JASDAQ(スタンダード・内国株）
9641,サコス,JASDAQ(スタンダード・内国株）
9644,タナベ経営,市場第一部（内国株）
9647,協和コンサルタンツ,JASDAQ(スタンダード・内国株）
9651,日本プロセス,JASDAQ(スタンダード・内国株）
9656,グリーンランドリゾート,市場第二部（内国株）
9658,ビジネスブレイン太田昭和,市場第一部（内国株）
9661,歌舞伎座,市場第二部（内国株）
9663,ナガワ,市場第一部（内国株）
9671,よみうりランド,市場第一部（内国株）
9672,東京都競馬,市場第一部（内国株）
9675,常磐興産,市場第一部（内国株）
9678,カナモト,市場第一部（内国株）
9679,ホウライ,JASDAQ(スタンダード・内国株）
9681,東京ドーム,市場第一部（内国株）
9682,ＤＴＳ,市場第一部（内国株）
9684,スクウェア・エニックス・ホールディングス,市場第一部（内国株）
9685,ＫＹＣＯＭホールディングス,JASDAQ(スタンダード・内国株）
9686,東洋テック,市場第二部（内国株）
9687,ＫＳＫ,JASDAQ(スタンダード・内国株）
9691,両毛システムズ,JASDAQ(スタンダード・内国株）
9692,シーイーシー,市場第一部（内国株）
9695,鴨川グランドホテル,JASDAQ(スタンダード・内国株）
9696,ウィザス,JASDAQ(スタンダード・内国株）
9697,カプコン,市場第一部（内国株）
9698,クレオ,JASDAQ(スタンダード・内国株）
9699,西尾レントオール,市場第一部（内国株）
9701,東京會舘,市場第二部（内国株）
9702,アイ・エス・ビー,市場第一部（内国株）
9704,アゴーラ・ホスピタリティー・グループ,市場第一部（内国株）
9706,日本空港ビルデング,市場第一部（内国株）
9707,ユニマット　リタイアメント・コミュニティ,JASDAQ(スタンダード・内国株）
9708,帝国ホテル,市場第二部（内国株）
9709,ＮＣＳ＆Ａ,市場第二部（内国株）
9713,ロイヤルホテル,市場第二部（内国株）
9715,トランス・コスモス,市場第一部（内国株）
9716,乃村工藝社,市場第一部（内国株）
9717,ジャステック,市場第一部（内国株）
9719,ＳＣＳＫ,市場第一部（内国株）
9720,ホテル、ニューグランド,JASDAQ(スタンダード・内国株）
9722,藤田観光,市場第一部（内国株）
9723,京都ホテル,市場第二部（内国株）
9726,ＫＮＴ−ＣＴホールディングス,市場第一部（内国株）
9728,日本管財,市場第一部（内国株）
9729,トーカイ,市場第一部（内国株）
9731,白洋舎,市場第一部（内国株）
9733,ナガセ,JASDAQ(スタンダード・内国株）
9734,精養軒,JASDAQ(スタンダード・内国株）
9735,セコム,市場第一部（内国株）
9739,日本システムウエア,市場第一部（内国株）
9740,セントラル警備保障,市場第一部（内国株）
9742,アイネス,市場第一部（内国株）
9743,丹青社,市場第一部（内国株）
9744,メイテック,市場第一部（内国株）
9746,ＴＫＣ,市場第一部（内国株）
9749,富士ソフト,市場第一部（内国株）
9753,アイエックス・ナレッジ,JASDAQ(スタンダード・内国株）
9755,応用地質,市場第一部（内国株）
9757,船井総研ホールディングス,市場第一部（内国株）
9758,ジャパンシステム,JASDAQ(スタンダード・内国株）
9759,ＮＳＤ,市場第一部（内国株）
9760,進学会ホールディングス,市場第一部（内国株）
9761,東海リース,市場第二部（内国株）
9763,丸紅建材リース,市場第一部（内国株）
9765,オオバ,市場第一部（内国株）
9766,コナミホールディングス,市場第一部（内国株）
9767,日建工学,市場第二部（内国株）
9768,いであ,市場第一部（内国株）
9769,学究社,市場第一部（内国株）
9776,札幌臨床検査センター,JASDAQ(スタンダード・内国株）
9778,昴,JASDAQ(スタンダード・内国株）
9780,ハリマビステム,JASDAQ(スタンダード・内国株）
9782,ディーエムエス,JASDAQ(スタンダード・内国株）
9783,ベネッセホールディングス,市場第一部（内国株）
9787,イオンディライト,市場第一部（内国株）
9788,ナック,市場第一部（内国株）
9790,福井コンピュータホールディングス,市場第一部（内国株）
9791,ビケンテクノ,市場第二部（内国株）
9793,ダイセキ,市場第一部（内国株）
9795,ステップ,市場第一部（内国株）
9797,大日本コンサルタント,市場第二部（内国株）
9799,旭情報サービス,市場第二部（内国株）
9810,日鉄物産,市場第一部（内国株）
9812,テーオーホールディングス,JASDAQ(スタンダード・内国株）
9816,ストライダーズ,JASDAQ(スタンダード・内国株）
9818,大丸エナウィン,市場第二部（内国株）
9820,エムティジェネックス,JASDAQ(スタンダード・内国株）
9823,マミーマート,JASDAQ(スタンダード・内国株）
9824,泉州電業,市場第一部（内国株）
